,site,title,knb_id,alt_id,start_date,end_date,pub_date,quality,link1,link2,link3,data_type,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coord_sys,projection,lat,long,spatial_rep,site_manager,site_contact,lead_pi,pi_email,pi_phone,site_metadata,notes,,,data_obj_count,data_obj_count_adj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,AND,"Role of vegetation and coarse wood debris on soil processes and mycorrhizal mat distribution patterns at the Hi-15, Andrews Experimental Forest, 1994-1995 ",knb-lter-and.3185.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3185.7&entityid=74e5174f85fefbd846e0ffa1f8e40414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,AND,Stream cross-section profiles in the Andrews Experimental Forest and Hagan Block RNA 1978-present ,knb-lter-and.3189.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3189.10&entityid=4c665c6a1c19793ffa144c32d291c313,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3189.10&entityid=88af4e3dfeb69fdecc3dc2100320cb99,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3189.10&entityid=e4816bc4f4c56cf53cd758c877b2bfee,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3189.10&entityid=be2a30dbaeea753cbf5266597dd7d4c4,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3189.10&entityid=442b4af811abae3da9f839f303507146,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3189.10&entityid=498e06b4ff534b8eb5810f17b7b378b8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,AND,"Soil Moisture and vegetation cover patterns after logging and burning an old-growth Douglas-fir forest in the Andrews Experimental Forest, 1960-1983 ",knb-lter-and.3190.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3190.7&entityid=f3a15f8726b6692311a382ce698c90b5,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3190.7&entityid=1dd2acf699f6e3c8932cea19bd1d703d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3190.7&entityid=c747997d813ab70a48cf83a8b7e717ea,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3190.7&entityid=23b935ae30528ad04140400bf6fb977f,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3190.7&entityid=e9eb9fca3102ab110cccbdb1f2b43882,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3190.7&entityid=77682037485a2819e4866712de3718d0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,AND,"Fire history database of the western United States, 1994",knb-lter-and.3192.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3192.9&entityid=b7aa4bbb70ef3732af59db5a8069638c,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3192.9&entityid=3cb00e908d2a5b5c05bdb205b27aa72e,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3192.9&entityid=c821ec0de9c39afcaa84d3fd872e1a59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,AND,"A Study of Hyporheic Characteristics Along a Longitudinal Profile of Lookout Creek, Oregon, 2003 ",knb-lter-and.4541.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4541.3&entityid=f3232065a859b5ec150596b4af4a0158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,AND,Annual tree productivity in permanent plots within the H.J. Andrews Experimental Forest,knb-lter-and.4544.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4544.4&entityid=685aca66538a9babb69a4ddedc12202a,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4544.4&entityid=40627573e1246b808a5c80a3927e72d0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,AND,"Epiphytic macrolichens in relation to forest management and topography in a western Oregon watershed, 1997-1999 (Berryman thesis) ",knb-lter-and.4547.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4547.5&entityid=60fc8a54a374102c343045f9dbf0d52d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4547.5&entityid=b336169b28e5e57d89d76401cdecb77c,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4547.5&entityid=289602fc029324b9ed3afac604f5e2d8,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4547.5&entityid=9f917754b29acc700182aceb7d1092ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,AND,"Storm nutrient dynamics at Andrews Experimental Forest stream gages, 2001 to 2003",knb-lter-and.4548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4548.7&entityid=75e5611bb7097238c4973cbbe9722213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,AND,"Nutrient Concentrations of Vegetation in Small Watersheds at H. J. Andrews Experimental Forest, 2005 to 2006 ",knb-lter-and.4550.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4550.3&entityid=b849c03fd673cce36001ff655fdd7802,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4550.3&entityid=a5b148fb43a5c1845e842f600d6b4330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,AND,Terrestrial Insect Activity Phenology with trap collections at HJ Andrews,knb-lter-and.4782.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4782.2&entityid=faf5d0d6ac8c8a8ccefb7a504030c128,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4782.2&entityid=dd6d53f0de49085b648d6bedc8d2fca1,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4782.2&entityid=ea63c5318509960550c17890f03fb11e,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4782.2&entityid=48eb425a878bdfb3f305fe9fb6c49526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,AND,"Stream nutrient sampling during winter baseflow conditions in the Andrews Forest and Willamette River Basin, February 2009 ",knb-lter-and.4789.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4789.6&entityid=23f9f9712ef09a1a26cd963bf656e906,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4789.6&entityid=24a4b8a79348d03f4083ff74d43a3743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,AND,"Soil respiration associated with ectomycorrhizal mats in an old-growth stand along lower Lookout Creek, HJ Andrews Experimental Forest (2008-2009) ",knb-lter-and.4791.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4791.3&entityid=a02c5a45d7594d56c18923a6ee8710df,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4791.3&entityid=f0fef2465c30d84e5c48c2da6159dc72,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4791.3&entityid=a9c532bb633d3206488052547c4aa2ed,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4791.3&entityid=199e83401c235ec9ee38dafca0e694ad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,AND,LiDAR data (August 2008) for the Andrews Experimental Forest and Willamette National Forest study areas ,knb-lter-and.5030.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=0a5c3bcb3975de0619c8d462a881693e,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=7e1d01b438041c3932f97c3f57380d4c,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=af379c2e26d305e3e14d6b115c2fc724,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=3841e6ea5f08312f33dae8972eb5542b,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=e25725860f4f2e3d77d6b3166fd29921,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=0589a60be13002965c16a404516f49b9,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=fa65c966cb46e3b5de0aee4ca139d050,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=a62e352c07da6819d2eaef20f77ae313,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=87577f5880fba97f5a859b15f896a624,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5030.6&entityid=d4fbc8ef27a6efea80e22dc02b9ae84d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,AND,"Aboveground Live Biomass (2008), Andrews Experimental Forest",knb-lter-and.5277.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5277.6&entityid=125652034ac4bd6d1866df9678211c05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,AND,"Fire history reconstruction (1482 - 1952), Andrews Experimental Forest and vicinity",knb-lter-and.3990.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3990.5&entityid=99a6bb2ca2a48ebd958af293c53f1ff4,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.3990.5&entityid=f62bc645258f96d9f236a4d3437139b7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,AND,"Mass movement assessment: cascade hazards ratings, Andrews Experimental Forest, 1992",knb-lter-and.4000.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4000.6&entityid=56ac4c5f709818ee8f7afcc7d0c569e5,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4000.6&entityid=be46a9aa92a626422f6631a7e0bb18a3,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4000.6&entityid=c2435fe16e269fe7840c8e58d03ebd72,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4000.6&entityid=0fa95fa7a5823a7bf2116a05e40d7db0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,AND,"Landslide inventory (1953-1996), Andrews Experimental Forest and Blue River Basin.",knb-lter-and.4002.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4002.5&entityid=0abf1eea191002baeef1cce8a4f0304a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,AND,Willamette National Forest soil resource inventory (SRI 1992) clipped to the Andrews Experimental Forest ,knb-lter-and.4003.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4003.3&entityid=588007d733508b17279d4182a1166314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,AND,"Plant community typing (2009 update), Andrews Experimental Forest",knb-lter-and.4009.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4009.5&entityid=7065e913f97b0fdb758992ff5253e84f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,AND,"Snow depth and snow water equivalent measurements along a road course in the Andrews Experimental Forest, 1978 to present ",knb-lter-and.4019.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4019.12&entityid=aed2b73ffe77dc0f9122a0bb3405aad5,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4019.12&entityid=f250c514a04145056a32f8c2e98cc6fa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,AND,"Stream and air temperature data from stream gages and stream confluences in the Andrews Experimental Forest, 1950 to present ",knb-lter-and.4020.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4020.20&entityid=3b2cecfc0d9822f76086fd347306e6d6,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4020.20&entityid=729a0ca67a610d6e781e98eacff40923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,AND,"Stream chemistry concentrations and fluxes using proportional sampling in the Andrews Experimental Forest, 1968 to present ",knb-lter-and.4021.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4021.16&entityid=1d31b3fa3d35cefc35cc42f35c3b3a8d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4021.16&entityid=8aae0f87dd241af5f4fd4dad6af482a0,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4021.16&entityid=7c5da4e38e68c2f50c22a5a72a935ccb,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4021.16&entityid=281706bdca181568e1d1d0a88b6fb1cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,AND,"Precipitation and dry deposition chemistry concentrations and fluxes, Andrews Experimental Forest, 1969 to present ",knb-lter-and.4022.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4022.15&entityid=4da0dfdc774d8047a2192fbd90fb139d,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4022.15&entityid=42d9e9434afb9f72d236f67d720552a2,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4022.15&entityid=10606994a398f110aaef3b313ea5924a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,AND,"Aquatic Vertebrate Population Study in Mack Creek, Andrews Experimental Forest, 1987 to present ",knb-lter-and.4027.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4027.11&entityid=5b18ded1cd996f5e8d361a9275a600cf,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4027.11&entityid=b1f0cacd87206dc6d84b918eb1f674bb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,AND,"Dynamics of large wood in streams: Tagged log inventory, Mack Creek, Andrews Experimental Forest, 1985 to 2008 ",knb-lter-and.4031.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.4031.8&entityid=77db82174e8bf1ea064fc5f6fb478fa8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,AND,"Forest metrics derived from the 2008 Lidar point clouds, includes canopy closure, percentile height, and stem mapping for the Andrews Experimental Forest. ",knb-lter-and.5316.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=42c100ed634b57dd438e7383dedad803,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=45485792006dbf394d91bb753c19d4a8,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=bba96b8304f1ff62bba49d44ac31a3a1,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=e35a11f207343aae017670b1aebe52ab,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=84d244c3e4b67b9b62bc772f7a5ee028,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=65f6f10c1045f7376f8afa6ec540cb03,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=8215e90d06fbf54e3ef572e8848ea3f3,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=94993b1272599d5d74489aeb5aaafd9f,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=cdd3fd8c80c5cbee9778655122741320,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=550d5379aba5a97d8c7031cbccbfb3a2,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=b61590e9c73daace49cc353288b8bf96,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=8125e5ee32aa692aad20eabe6ad51016,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=4388766157a9e0af5037698f2915cdfe,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=3b46ddd813fab184172685a256946098,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=44ead0928309c5124c2462b8b03d3335,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=d7f589a5a2abbe24267a1b52009dc38b,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-and.5316.4&entityid=60955f5c16127d15f9b9893b395c0ba1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
